Date,AAPL,GOOG,MSFT
2023-04-17T00:00:00.000,163.7601776123047,106.15929412841797,284.8486633300781
2023-04-18T00:00:00.000,164.9891815185547,104.86248016357422,284.424560546875
2023-04-19T00:00:00.000,166.13882446289062,104.7627182006836,284.50341796875
2023-04-20T00:00:00.000,165.1675567626953,105.64056396484375,282.1954345703125
2023-04-21T00:00:00.000,163.5520477294922,105.65054321289062,281.85028076171875
2023-04-24T00:00:00.000,163.8592987060547,106.51840209960938,277.91485595703125
2023-04-25T00:00:00.000,162.31317138671875,104.35372161865234,271.65179443359375
2023-04-26T00:00:00.000,162.30325317382812,104.1941146850586,291.3288269042969
2023-04-27T00:00:00.000,166.91192626953125,108.1045150756836,300.65936279296875
2023-04-28T00:00:00.000,168.1706085205078,107.95487976074219,303.0561218261719
2023-05-01T00:00:00.000,168.08139038085938,107.44612884521484,301.3794250488281
2023-05-02T00:00:00.000,167.0407257080078,105.72036743164062,301.2314147949219
2023-05-03T00:00:00.000,165.96041870117188,105.86003112792969,300.2352294921875
2023-05-04T00:00:00.000,164.31520080566406,104.95225524902344,301.2314147949219
2023-05-05T00:00:00.000,172.02603149414062,105.95478820800781,306.3997497558594
2023-05-08T00:00:00.000,171.95663452148438,107.9748306274414,304.4270935058594
2023-05-09T00:00:00.000,170.2420196533203,107.67557525634766,302.7996520996094
2023-05-10T00:00:00.000,172.01608276367188,112.00493621826172,308.0370178222656
2023-05-11T00:00:00.000,172.20440673828125,116.6136245727539,305.8670959472656
2023-05-12T00:00:00.000,171.27145385742188,117.63111877441406,304.74273681640625
2023-05-15T00:00:00.000,170.7752227783203,116.67346954345703,305.2259826660156
2023-05-16T00:00:00.000,170.7752227783203,119.7957992553711,307.4748229980469
2023-05-17T00:00:00.000,171.39056396484375,121.1823959350586,310.3809509277344
2023-05-18T00:00:00.000,173.73280334472656,123.21739959716797,314.84881591796875
2023-05-19T00:00:00.000,173.84197998046875,122.94805908203125,314.6708984375
2023-05-22T00:00:00.000,172.88919067382812,125.5616455078125,317.47821044921875
2023-05-23T00:00:00.000,170.26907348632812,122.98796844482422,311.62640380859375
2023-05-24T00:00:00.000,170.54696655273438,121.34200286865234,310.2326965332031
2023-05-25T00:00:00.000,171.68829345703125,124.04536437988281,322.1635437011719
2023-05-26T00:00:00.000,174.1099395751953,125.12271881103516,329.05322265625
2023-05-30T00:00:00.000,175.9658660888672,124.33465576171875,327.3925476074219
2023-05-31T00:00:00.000,175.91627502441406,123.0677719116211,324.6050720214844
2023-06-01T00:00:00.000,178.73486328125,124.06531524658203,328.74676513671875
2023-06-02T00:00:00.000,179.58839416503906,124.92321014404297,331.5342712402344
2023-06-05T00:00:00.000,178.2287139892578,126.31977844238281,332.06805419921875
2023-06-06T00:00:00.000,177.86151123046875,127.59664916992188,329.8340759277344
2023-06-07T00:00:00.000,176.4819793701172,122.63882446289062,319.65283203125
2023-06-08T00:00:00.000,179.21127319335938,122.36947631835938,321.51116943359375
2023-06-09T00:00:00.000,179.5983428955078,122.5689926147461,323.0235595703125
2023-06-12T00:00:00.000,182.4070281982422,124.04536437988281,328.0252380371094
2023-06-13T00:00:00.000,181.9306640625,124.12516784667969,330.4371032714844
2023-06-14T00:00:00.000,182.5658416748047,124.0752944946289,333.451904296875
2023-06-15T00:00:00.000,184.61032104492188,125.48184204101562,344.087890625
2023-06-16T00:00:00.000,183.52853393554688,123.75607299804688,338.3843688964844
2023-06-20T00:00:00.000,183.61785888671875,123.54659271240234,334.15374755859375
2023-06-21T00:00:00.000,182.57577514648438,120.96293640136719,329.7154846191406
2023-06-22T00:00:00.000,185.59288024902344,123.5665512084961,335.7945861816406
2023-06-23T00:00:00.000,185.2753143310547,122.71862030029297,331.15863037109375
2023-06-26T00:00:00.000,183.87591552734375,118.79824829101562,324.81268310546875
2023-06-27T00:00:00.000,186.64491271972656,118.71845245361328,330.7138366699219
2023-06-28T00:00:00.000,187.8259735107422,120.78337860107422,331.9790954589844
2023-06-29T00:00:00.000,188.16339111328125,119.71600341796875,331.1882629394531
2023-06-30T00:00:00.000,192.51043701171875,120.67364501953125,336.614990234375
2023-07-03T00:00:00.000,191.01177978515625,120.2646484375,334.09442138671875
2023-07-05T00:00:00.000,189.89031982421875,122.32957458496094,334.2525634765625
2023-07-06T00:00:00.000,190.36666870117188,120.63374328613281,337.33660888671875
2023-07-07T00:00:00.000,189.2451934814453,119.8456802368164,333.3332824707031
2023-07-10T00:00:00.000,187.19078063964844,116.58369445800781,328.0054016113281
2023-07-11T00:00:00.000,186.66476440429688,117.421630859375,328.6380310058594
2023-07-12T00:00:00.000,188.34205627441406,119.32695770263672,333.31353759765625
2023-07-13T00:00:00.000,189.1062469482422,124.5241928100586,338.7105407714844
2023-07-14T00:00:00.000,189.255126953125,125.39205169677734,341.2608642578125
2023-07-17T00:00:00.000,192.53030395507812,124.75363159179688,341.7452392578125
